City Key,City,State Province,Sales Territory
34706,Skaneateles,New York,Mideast
34707,Skedee,Oklahoma,Southwest
34708,Skellytown,Texas,Southwest
34709,Skene,Mississippi,Southeast
34710,Skiatook,Oklahoma,Southwest
34711,Skiddy,Kansas,Plains
34712,Skidmore,Maryland,Mideast
34713,Skidmore,Texas,Southwest
34714,Saratoga,Indiana,Great Lakes
34715,Saratoga,Iowa,Plains
34716,Saratoga,Arkansas,Southeast
34717,Saratoga,California,Far West
34718,Saratoga,Wyoming,Rocky Mountain
34719,Saratoga,Texas,Southwest
34720,Saratoga Springs,Utah,Rocky Mountain
34721,Saratoga Springs,New York,Mideast
34722,Sarben,Nebraska,Plains
34723,Sarcoxie,Missouri,Plains
34724,Sardinia,Ohio,Great Lakes
34725,Sardinia,New York,Mideast
34726,Sardinia,Indiana,Great Lakes
34727,Sardis,Pennsylvania,Mideast
34728,Sardis,West Virginia,Southeast
34729,Sardis,Alabama,Southeast
34730,Sardis,Ohio,Great Lakes
34731,Sardis,Tennessee,Southeast
34732,Sardis,Mississippi,Southeast
34733,Sardis,Georgia,Southeast
34734,Sardis,Kentucky,Southeast
34735,Sardis City,Alabama,Southeast
34736,Sarepta,Louisiana,Southeast
34737,Sarepta,Mississippi,Southeast
34738,Sargeant,Minnesota,Plains
34739,Sargent,Nebraska,Plains
34740,Sargent,Georgia,Southeast
34741,Sargents,Colorado,Rocky Mountain
34742,Sarita,Texas,Southwest
34743,Sarles,North Dakota,Plains
34744,Sarona,Wisconsin,Great Lakes
34745,Saronville,Nebraska,Plains
34746,Sartell,Minnesota,Plains
34747,Sarver,Pennsylvania,Mideast
34748,Maza,North Dakota,Plains
34749,Millingport,North Carolina,Southeast
34750,Mount Airy,North Carolina,Southeast
34751,Newbold,Wisconsin,Great Lakes
34752,Opa-locka,Florida,Southeast
34753,Pequannock,New Jersey,Mideast
34754,Henning,Illinois,Great Lakes
34755,Port O'Brien,Alaska,Far West
34756,Raymond,Mississippi,Southeast
34757,Sarversville,Pennsylvania,Mideast
34758,Shaw,Minnesota,Plains
34759,Shaw,Mississippi,Southeast
34760,Shaw Island,Washington,Far West
34761,Shawan,Maryland,Mideast
34762,Shawanee,Tennessee,Southeast
34763,Shawano,Wisconsin,Great Lakes
34764,Shawboro,North Carolina,Southeast
34765,Shawhan,Kentucky,Southeast
34766,Shawmut,Alabama,Southeast
34767,Shawmut,Montana,Rocky Mountain
34768,Shawnee,Oklahoma,Southwest
34769,Shawnee,Georgia,Southeast
34770,Shawnee,Wyoming,Rocky Mountain
34771,Shawnee,New York,Mideast
34772,Shawnee,Kansas,Plains
34773,Shawnee,Ohio,Great Lakes
34774,Shawnee Hills,Ohio,Great Lakes
34775,Shawneeland,Virginia,Southeast
34776,Shawneetown,Illinois,Great Lakes
34777,Shawsheen Village,Massachusetts[E],New England
34778,Shawsville,Maryland,Mideast
34779,Shawsville,Virginia,Southeast
34780,Shawville,Texas,Southwest
34781,Shay,Pennsylvania,Mideast
34782,Madill,Oklahoma,Southwest
34783,Madison,Connecticut,New England
34784,Madison,Alabama,Southeast
34785,Madison,Maryland,Mideast
34786,Madison,California,Far West
34787,Madison,New Hampshire,New England
34788,Madison,Minnesota,Plains
34789,Madison,Nebraska,Plains
34790,Madison,Missouri,Plains
34791,Madison,Kansas,Plains
34792,Madison,Illinois,Great Lakes
34793,Madison,Indiana,Great Lakes
34794,Madison,West Virginia,Southeast
34795,Madison,Virginia,Southeast
34796,Madison,Maine,New England
34797,Madison,Ohio,Great Lakes
34798,Madison,Pennsylvania,Mideast
34799,Madison,New York,Mideast
34800,Madison,Wisconsin,Great Lakes
34801,Madison,South Dakota,Plains
34802,Madison,New Jersey,Mideast
34803,Madison,North Carolina,Southeast
34804,Madison,Mississippi,Southeast
34805,Madison,Georgia,Southeast
34806,Madison,Florida,Southeast
34807,Madison,Arkansas,Southeast
34808,Madison Heights,Michigan,Great Lakes
34809,Madison Heights,Virginia,Southeast
34810,Madison Lake,Minnesota,Plains
34811,Madison Mills,Ohio,Great Lakes
34812,Madison Park,New Jersey,Mideast
34813,Madisonburg,Pennsylvania,Mideast
34814,Madisonburg,Ohio,Great Lakes
34815,Madisonville,Virginia,Southeast
34816,Maybeury,West Virginia,Southeast
34817,Maybrook,New York,Mideast
34818,Mayday,Colorado,Rocky Mountain
34819,Maydelle,Texas,Southwest
34820,Mayer,Minnesota,Plains
34821,Mayer,Arizona,Southwest
34822,Mayersville,Mississippi,Southeast
34823,Mayesville,South Carolina,Southeast
34824,Mayetta,Kansas,Plains
34825,Mayfair,California,Far West
34826,Mayfield,Idaho,Rocky Mountain
34827,Mayfield,Georgia,Southeast
34828,Mayfield,Utah,Rocky Mountain
34829,Mayfield,Ohio,Great Lakes
34830,Mayfield,Oklahoma,Southwest
34831,Mayfield,Kansas,Plains
34832,Mayfield,New York,Mideast
34833,Mayfield,Pennsylvania,Mideast
34834,Mayfield,Kentucky,Southeast
34835,Mayfield Heights,Ohio,Great Lakes
34836,Mayflower,Arkansas,Southeast
34837,Mayhew,Mississippi,Southeast
34838,Mayhill,New Mexico,Southwest
34839,Mayking,Kentucky,Southeast
34840,Mayland,Tennessee,Southeast
34841,Maylene,Alabama,Southeast
34842,Mayna,Louisiana,Southeast
34843,Maynard,Arkansas,Southeast
34844,Maynard,Massachusetts[E],New England
34845,Maynard,Minnesota,Plains
34846,Maynard,Iowa,Plains
34847,Maynardville,Tennessee,Southeast
34848,Mayo,Florida,Southeast
34849,Mayo,South Carolina,Southeast
34850,Millington,New Jersey,Mideast
34851,Millington,Illinois,Great Lakes
34852,Millington,Michigan,Great Lakes
34853,Millington,Tennessee,Southeast
34854,Millington,Maryland,Mideast
34855,Millinocket,Maine,New England
34856,Millis,Massachusetts[E],New England
34857,Millport,New York,Mideast
34858,Millport,Alabama,Southeast
34859,Millry,Alabama,Southeast
34860,Mills,Nebraska,Plains
34861,Mills,New Mexico,Southwest
34862,Mills,Utah,Rocky Mountain
34863,Mills,Wyoming,Rocky Mountain
34864,Mills River,North Carolina,Southeast
34865,Millsap,Texas,Southwest
34866,Millsboro,Pennsylvania,Mideast
34867,Millsboro,Delaware,Mideast
34868,Millstadt,Illinois,Great Lakes
34869,Millston,Wisconsin,Great Lakes
34870,Millstone,Kentucky,Southeast
34871,Millstone,West Virginia,Southeast
34872,Millstone,New Jersey,Mideast
34873,Milltown,Wisconsin,Great Lakes
34874,Milltown,New Jersey,Mideast
34875,Milltown,South Dakota,Plains
34876,Milltown,Indiana,Great Lakes
34877,Milltown,Tennessee,Southeast
34878,Milltown,Pennsylvania,Mideast
34879,Milltown,Kentucky,Southeast
34880,Millvale,Pennsylvania,Mideast
34881,Millville,Pennsylvania,Mideast
34882,Millville,New Jersey,Mideast
34883,Millville,Minnesota,Plains
34884,Milton,Iowa,Plains
34885,Sasabe,Arizona,Southwest
34886,Sasakwa,Oklahoma,Southwest
34887,Sasser,Georgia,Southeast
34888,Satanta,Kansas,Plains
34889,Satartia,Mississippi,Southeast
34890,Satellite Beach,Florida,Southeast
34891,Saticoy,California,Far West
34892,Satilla,Georgia,Southeast
34893,Satin,Texas,Southwest
34894,Satolah,Georgia,Southeast
34895,Satsop,Washington,Far West
34896,Satsuma,Alabama,Southeast
34897,Satsuma,Florida,Southeast
34898,Satsuma,Texas,Southwest
34899,Sattley,California,Far West
34900,Saturn,Texas,Southwest
34901,Satus,Washington,Far West
34902,Saucier,Mississippi,Southeast
34903,Saugatuck,Michigan,Great Lakes
34904,Saugerties,New York,Mideast
34905,Sauget,Illinois,Great Lakes
34906,Saugus,Massachusetts[E],New England
34907,Saugus,California,Far West
34908,Sauk Centre,Minnesota,Plains
34909,Sauk City,Wisconsin,Great Lakes
34910,Sauk Rapids,Minnesota,Plains
34911,Sauk Village,Illinois,Great Lakes
34912,Saukville,Wisconsin,Great Lakes
34913,Saulsbury,Tennessee,Southeast
34914,Sault Sainte Marie,Michigan,Great Lakes
34915,Saum,Minnesota,Plains
34916,Saunders,Kansas,Plains
34917,Saunderstown,Rhode Island,New England
34918,Mount Andrew,Alabama,Southeast
34919,Mount Angel,Oregon,Far West
34920,Mount Arlington,New Jersey,Mideast
34921,Mount Auburn,Indiana,Great Lakes
34922,Mount Auburn,Iowa,Plains
34923,Mount Auburn,Illinois,Great Lakes
34924,Mount Ayr,Indiana,Great Lakes
34925,Mount Ayr,Iowa,Plains
34926,Mount Baldy,California,Far West
34927,Mount Bethel,New Jersey,Mideast
34928,Mount Bethel,Georgia,Southeast
34929,Mount Blanchard,Ohio,Great Lakes
34930,Mount Briar,Maryland,Mideast
34931,Mount Calm,Texas,Southwest
34932,Mount Calvary,Wisconsin,Great Lakes
34933,Mount Carbon,Pennsylvania,Mideast
34934,Mount Carmel,Pennsylvania,Mideast
34935,Mount Carmel,Indiana,Great Lakes
34936,Mount Carmel,Illinois,Great Lakes
34937,Mount Carmel,South Carolina,Southeast
34938,Mount Carmel,Tennessee,Southeast
34939,Mount Carmel,Florida,Southeast
34940,Mount Carmel,Georgia,Southeast
34941,Mount Carmel,Mississippi,Southeast
34942,Mount Carmel,Utah,Rocky Mountain
34943,Mount Carroll,Illinois,Great Lakes
34944,Mount Charleston,Nevada,Far West
34945,Mount Clare,Illinois,Great Lakes
34946,Mount Clemens,Michigan,Great Lakes
34947,Mount Cory,Ohio,Great Lakes
34948,Mount Crawford,Virginia,Southeast
34949,Mount Crested Butte,Colorado,Rocky Mountain
34950,Mount Croghan,South Carolina,Southeast
34951,Newborn,Georgia,Southeast
34952,Newburg,Missouri,Plains
34953,Newburg,West Virginia,Southeast
34954,Newburg,Wisconsin,Great Lakes
34955,Newburg,Pennsylvania,Mideast
34956,Newburg,Iowa,Plains
34957,Newburg,Arkansas,Southeast
34958,Newburg,North Dakota,Plains
34959,Newburg,Kentucky,Southeast
34960,Newburg,Texas,Southwest
34961,Newburgh,New York,Mideast
34962,Newburgh,Indiana,Great Lakes
34963,Newburgh Heights,Ohio,Great Lakes
34964,Newburn,Florida,Southeast
34965,Newbury,New Hampshire,New England
34966,Newbury,Vermont,New England
34967,Newburyport,Massachusetts[E],New England
34968,Newcastle,Nebraska,Plains
34969,Newcastle,California,Far West
34970,Newcastle,Utah,Rocky Mountain
34971,Newcastle,Wyoming,Rocky Mountain
34972,Newcastle,Washington,Far West
34973,Newcastle,Texas,Southwest
34974,Newcastle,Oklahoma,Southwest
34975,Newcastle,Maine,New England
34976,Newcomb,New York,Mideast
34977,Newcomb,New Mexico,Southwest
34978,Newcomerstown,Ohio,Great Lakes
34979,Newdale,Idaho,Rocky Mountain
34980,Newell,California,Far West
34981,Newell,Arkansas,Southeast
34982,Newell,South Dakota,Plains
34983,Newell,Pennsylvania,Mideast
34984,Newell,Iowa,Plains
34985,Mount Hope,New York,Mideast
34986,Newell,West Virginia,Southeast
34987,Raymond,Nebraska,Plains
34988,Raymond,Illinois,Great Lakes
34989,Raymond,South Dakota,Plains
34990,Raymond,New Hampshire,New England
34991,Raymond,Iowa,Plains
34992,Raymond,Minnesota,Plains
34993,Raymond,Kansas,Plains
34994,Raymondville,Missouri,Plains
34995,Raymondville,New York,Mideast
34996,Raymondville,Texas,Southwest
34997,Raymore,Missouri,Plains
34998,Rayne,Louisiana,Southeast
34999,Raynesford,Montana,Rocky Mountain
35000,Raynham,Massachusetts[E],New England
35001,Raynham,North Carolina,Southeast
35002,Raynham Center,Massachusetts[E],New England
35003,Raytown,Missouri,Plains
35004,Rayville,Louisiana,Southeast
35005,Rayville,Missouri,Plains
35006,Raywick,Kentucky,Southeast
35007,Rea,Missouri,Plains
35008,Reader,Arkansas,Southeast
35009,Reader,West Virginia,Southeast
35010,Readfield,Maine,New England
35011,Reading,Minnesota,Plains
35012,Reading,Kansas,Plains
35013,Reading,Massachusetts[E],New England
35014,Reading,Michigan,Great Lakes
35015,Reading,Ohio,Great Lakes
35016,Reading,Pennsylvania,Mideast
35017,Readington,New Jersey,Mideast
35018,Readland,Arkansas,Southeast
35019,Newellton,Louisiana,Southeast
35020,Newfane,New York,Mideast
35021,Newfane,Vermont,New England
35022,Newfield,New Jersey,Mideast
35023,Newfield,Maine,New England
35024,Newfield,New York,Mideast
35025,Newfields,New Hampshire,New England
35026,Newfolden,Minnesota,Plains
35027,Newfoundland,Pennsylvania,Mideast
35028,Newfoundland,New Jersey,Mideast
35029,Newfoundland,Kentucky,Southeast
35030,Newhalem,Washington,Far West
35031,Newhalen,Alaska,Far West
35032,Newhall,California,Far West
35033,Newhall,Iowa,Plains
35034,Newhope,Arkansas,Southeast
35035,Newington,Connecticut,New England
35036,Newington,Virginia,Southeast
35037,Newington,Georgia,Southeast
35038,Newington,New Hampshire,New England
35039,Newington Forest,Virginia,Southeast
35040,Newkirk,New Mexico,Southwest
35041,Newkirk,Oklahoma,Southwest
35042,Newland,North Carolina,Southeast
35043,Newlin,Texas,Southwest
35044,Newlonsburg,Pennsylvania,Mideast
35045,Newman,New Mexico,Southwest
35046,Newman,California,Far West
35047,Newman,Illinois,Great Lakes
35048,Newman Grove,Nebraska,Plains
35049,Newman Lake,Washington,Far West
35050,Newmanstown,Pennsylvania,Mideast
35051,Newmarket,New Hampshire,New England
35052,Newnan,Georgia,Southeast
35053,Opdyke,Texas,Southwest
35054,Opdyke,Illinois,Great Lakes
35055,Opdyke West,Texas,Southwest
35056,Opelika,Alabama,Southeast
35057,Opelousas,Louisiana,Southeast
35058,Opheim,Montana,Rocky Mountain
35059,Ophir,Utah,Rocky Mountain
35060,Ophir,Colorado,Rocky Mountain
35061,Ophir,Alaska,Far West
35062,Ophir,Oregon,Far West
35063,Opihikao,Hawaii,Far West
35064,Opolis,Kansas,Plains
35065,Opp,Alabama,Southeast
35066,Oppelo,Arkansas,Southeast
35067,Oppenheim,New York,Mideast
35068,Opportunity,Montana,Rocky Mountain
35069,Opportunity,Washington,Far West
35070,Optima,Oklahoma,Southwest
35071,Optimo,New Mexico,Southwest
35072,Oquawka,Illinois,Great Lakes
35073,Oquossoc,Maine,New England
35074,Oracle,Arizona,Southwest
35075,Oracle Junction,Arizona,Southwest
35076,Oradell,New Jersey,Mideast
35077,Oral,South Dakota,Plains
35078,Oran,Missouri,Plains
35079,Orange,Virginia,Southeast
35080,Orange,Connecticut,New England
35081,Orange,Ohio,Great Lakes
35082,Orange,Massachusetts[E],New England
35083,Orange,New Hampshire,New England
35084,Orange,Vermont,New England
35085,Orange,New Jersey,Mideast
35086,Orange,Florida,Southeast
35087,Pequop,Nevada,Far West
35088,Pequot Lakes,Minnesota,Plains
35089,Peralta,New Mexico,Southwest
35090,Percilla,Texas,Southwest
35091,Percival,Iowa,Plains
35092,Percle,Louisiana,Southeast
35093,Percy,Mississippi,Southeast
35094,Percy,Illinois,Great Lakes
35095,Perdido,Alabama,Southeast
35096,Perdido Beach,Alabama,Southeast
35097,Perez,California,Far West
35098,Perezville,Texas,Southwest
35099,Perham,Maine,New England
35100,Perham,Minnesota,Plains
35101,Peridot,Arizona,Southwest
35102,Perintown,Ohio,Great Lakes
35103,Perkasie,Pennsylvania,Mideast
35104,Perkins,Michigan,Great Lakes
35105,Perkins,Louisiana,Southeast
35106,Perkins,Georgia,Southeast
35107,Perkins,Oklahoma,Southwest
35108,Perkinston,Mississippi,Southeast
35109,Perkinsville,Arizona,Southwest
35110,Perkinsville,Vermont,New England
35111,Perla,Arkansas,Southeast
35112,Perley,Minnesota,Plains
35113,Perma,Montana,Rocky Mountain
35114,Pernell,Oklahoma,Southwest
35115,Pernitas Point,Texas,Southwest
35116,Perote,Alabama,Southeast
35117,Perrin,Texas,Southwest
35118,Perrin,Nebraska,Plains
35119,Perrine,Florida,Southeast
35120,Perrinton,Michigan,Great Lakes
35121,Newry,Pennsylvania,Mideast
35122,Orange,California,Far West
35123,Perris,California,Far West
35124,Port O'Connor,Texas,Southwest
35125,Port Orange,Florida,Southeast
35126,Port Orchard,Washington,Far West
35127,Port Orford,Oregon,Far West
35128,Port Reading,New Jersey,Mideast
35129,Port Republic,New Jersey,Mideast
35130,Port Richey,Florida,Southeast
35131,Port Royal,South Carolina,Southeast
35132,Port Royal,Pennsylvania,Mideast
35133,Port Royal,Virginia,Southeast
35134,Port Royal,Kentucky,Southeast
35135,Port Saint Joe,Florida,Southeast
35136,Port Saint John,Florida,Southeast
35137,Port Saint Lucie,Florida,Southeast
35138,Port Salerno,Florida,Southeast
35139,Port Sanilac,Michigan,Great Lakes
35140,Port Sewall,Florida,Southeast
35141,Port Sulphur,Louisiana,Southeast
35142,Port Tobacco,Maryland,Mideast
35143,Port Townsend,Washington,Far West
35144,Port Trevorton,Pennsylvania,Mideast
35145,Port Union,Ohio,Great Lakes
35146,Port Vincent,Louisiana,Southeast
35147,Port Vue,Pennsylvania,Mideast
35148,Port Wakefield,Alaska,Far West
35149,Port Washington,Wisconsin,Great Lakes
35150,Port Washington,New York,Mideast
35151,Port Washington,Ohio,Great Lakes
35152,Port Washington North,New York,Mideast
35153,Port Wentworth,Georgia,Southeast
35154,Orange,Texas,Southwest
35155,Orange Beach,Alabama,Southeast
35156,Orange City,Florida,Southeast
35157,Orange City,Iowa,Plains
35158,Orange Cove,California,Far West
35159,Orange Grove,Texas,Southwest
35160,Orange Grove,Mississippi,Southeast
35161,Orange Heights,Florida,Southeast
35162,Orange Lake,Florida,Southeast
35163,Orange Lake,New York,Mideast
35164,Orange Park,Florida,Southeast
35165,Orange Park Acres,California,Far West
35166,Orangeburg,South Carolina,Southeast
35167,Orangeburg,New York,Mideast
35168,Orangetree,Florida,Southeast
35169,Orangevale,California,Far West
35170,Orangeville,Illinois,Great Lakes
35171,Orangeville,Pennsylvania,Mideast
35172,Orangeville,Utah,Rocky Mountain
35173,Orbisonia,Pennsylvania,Mideast
35174,Orcas,Washington,Far West
35175,Orchard,Texas,Southwest
35176,Orchard,Colorado,Rocky Mountain
35177,Orchard,Idaho,Rocky Mountain
35178,Orchard,Iowa,Plains
35179,Orchard,Nebraska,Plains
35180,Orchard Beach,Maryland,Mideast
35181,Orchard City,Colorado,Rocky Mountain
35182,Orchard Farm,Missouri,Plains
35183,Orchard Hill,Georgia,Southeast
35184,Orchard Hills,Pennsylvania,Mideast
35185,Orchard Lake Village,Michigan,Great Lakes
35186,Orchard Mesa,Colorado,Rocky Mountain
35187,Perry,Oklahoma,Southwest
35188,Perry,Utah,Rocky Mountain
35189,Perry,Maine,New England
35190,Perry,Louisiana,Southeast
35191,Perry,Texas,Southwest
35192,Perry,Illinois,Great Lakes
35193,Perry,South Carolina,Southeast
35194,Perry,Arkansas,Southeast
35195,Perry,Florida,Southeast
35196,Perry,Georgia,Southeast
35197,Perry,Iowa,Plains
35198,Perry,Kansas,Plains
35199,Perry,Missouri,Plains
35200,Perry,New York,Mideast
35201,Perry,Michigan,Great Lakes
35202,Perry,Ohio,Great Lakes
35203,Perry Hall,Maryland,Mideast
35204,Perry Heights,Ohio,Great Lakes
35205,Perrydale,Oregon,Far West
35206,Perryman,Maryland,Mideast
35207,Perryopolis,Pennsylvania,Mideast
35208,Perrysburg,Ohio,Great Lakes
35209,Perrysburg,New York,Mideast
35210,Perrysville,Indiana,Great Lakes
35211,Perrysville,Ohio,Great Lakes
35212,Perrysville,Pennsylvania,Mideast
35213,Perryton,Texas,Southwest
35214,Perrytown,Arkansas,Southeast
35215,Perryville,Kentucky,Southeast
35216,Perryville,Arkansas,Southeast
35217,Perryville,Maryland,Mideast
35218,Perryville,Missouri,Plains
35219,Perryville,Alaska,Far West
35220,Perryville,Pennsylvania,Mideast
35221,Perryville,Louisiana,Southeast
35222,Henning,Tennessee,Southeast
35223,Henrietta,Missouri,Plains
35224,Henrietta,Texas,Southwest
35225,Henrietta,North Carolina,Southeast
35226,Henrietta,New York,Mideast
35227,Henriette,Minnesota,Plains
35228,Henrieville,Utah,Rocky Mountain
35229,Henry,Idaho,Rocky Mountain
35230,Henry,Nevada,Far West
35231,Henry,Louisiana,Southeast
35232,Henry,Virginia,Southeast
35233,Henry,West Virginia,Southeast
35234,Henry,Illinois,Great Lakes
35235,Henry,South Dakota,Plains
35236,Henry,Tennessee,Southeast
35237,Henry,Nebraska,Plains
